"cdentite";"lbstationhydro";"typestation";"dtmiseservice";"dtfermeture";"longitude";"latitude"
P190291001;La Cère à Laroquebrou [Nèpes];STD;1967-01-01 00:00:00;;2.201379974027705;44.9596593952732
P194291001;La Cère à Gagnac-sur-Cère [Brugale];STD;1990-01-01 00:00:00;;1.918023625158117;44.943090510204335
P196291001;La Cère à Biars-sur-Cère [Bretenoux];STD;1966-01-01 00:00:00;;1.838160866182129;44.916099398017415
P203000101;Le Tolerme à Sénaillac-Latronquière [Station AEP] - Le tolerme à Sénaillac (Captage AEP);STD;2011-01-01 00:00:00;;2.0634532466387325;44.82431442008257
P205401001;La Bave à Frayssinhes [Le Martinet];STD;1913-01-01 00:00:00;;1.948137267871532;44.85783882846181
P206000101;La Dordogne à Calviac [EDF - Carennac];STD;1966-01-01 00:00:00;;1.7430813206113243;44.91014274456212
P207002001;La Dordogne à Carennac;STD;1991-01-01 00:00:00;;1.7443084180155004;44.915375635733675
P207002002;La Dordogne à Carennac - Ile de la Prade;STD;2001-08-21 00:00:00;;1.743386051747874;44.91016051731525
P211401001;La Sourdoire à la Chapelle-aux-Saints;STD;1972-09-01 00:00:00;;1.7246917565698288;44.98836121600252
P217541001;Le Lafondiale à Condat [Le Bayle];STD;1986-10-01 00:00:00;1991-01-03 00:00:00;1.6655916510225817;45.002418318421114
P218431001;La Tourmente à Saint-Denis-lès-Martel;STD;1968-01-01 00:00:00;2005-01-27 00:00:00;1.6678481404383345;44.94649752284431
P222000101;L'Ouysse à Thémines - Themines;STD;2009-11-01 00:00:00;;1.8410463995406776;44.74575112086687
P222000201;[Source de Fontbelle] à Calès - L'ouysse à Calès (Source de Fontbelle);STD;2001-01-01 00:00:00;;1.563955176297284;44.79562397872995
P227402002;L'Ouysse à Calès;STD;1971-11-01 00:00:00;1993-01-01 00:00:00;1.556809789946035;44.80400462645292
P227402003;L'Ouysse à Calès - L'Ouysse à Calès (Pont RD 673);STD;2004-01-01 00:00:00;2009-01-01 00:00:00;1.5564130390498043;44.803693302683676
P230001001;La Dordogne à Lanzac - Souillac;STD;1900-01-01 00:00:00;;1.4843310117699793;44.88246162686362
P231502001;La Borrèze à Lachapelle-Auzac [Lamothe];STD;1971-10-01 00:00:00;;1.4715748456797713;44.90762729739551
P231502301;Le ruisseau de Blagour à Lachapelle-Auzac - Le Blagour;STD;1998-03-01 00:00:00;;1.4776644135621346;44.9274503106426
P231502401;Le ruisseau du Boulet à Lachapelle-Auzac - Le Boulet;STD;2009-03-01 00:00:00;;1.4683349038819384;44.933472719163355
P237501001;L'Enéa à Carsac-Aillac [Pont neuf de Carsac];STD;2010-06-02 00:00:00;2018-01-03 07:30:00;1.270405272768666;44.8401256497472
P237501201;L'Enéa à Carsac-Aillac [Peydezou];STD;2018-06-18 00:00:00;;1.2781745494632162;44.860022509730975
P238001001;La Dordogne à Cénac-et-Saint-Julien;STD;1900-01-01 00:00:00;;1.2044436228700044;44.80538800704799
P240401001;Le Céou à Frayssinet [Pont de Rhodes];STD;1969-01-01 00:00:00;;1.4769896620624656;44.673612091594734
P245431001;Le ruisseau de l'Ourajoux à Salviac [Lafuste];STD;1971-01-01 00:00:00;;1.296174560346591;44.7020424178148
P245431101;Le ruisseau de l'Ourajoux à Gindou - Rigal_Bas;STD;2009-12-01 00:00:00;;1.2663092331787056;44.65091679445414
P246401001;Le Céou à Léobard [Jardel];STD;2001-08-30 00:00:00;;1.287014863052229;44.71467917841548
P248401001;Le Céou à Saint-Cybranet;STD;1968-11-01 00:00:00;;1.1711375949416059;44.789417149629976
P248402001;Le Céou à Saint-Cybranet [Maisonneuve];STD;2010-06-16 00:00:00;;1.1620244249736695;44.80010019431948
P257401001;La Nauze à Siorac-en-Périgord [La Tutte Basse];STD;2010-06-01 00:00:00;;0.9989713021580825;44.81449719012719
P258001001;La Dordogne à Siorac-en-Périgord;STD;1971-01-01 00:00:00;;0.9904363620824268;44.827077597436805
P300101001;La Vézère à Saint-Merd-les-Oussines [Maisonnial];STD;1957-01-01 00:00:00;;2.007571714929947;45.62952283248072
P301541001;L'Ars à Pérols-sur-Vézère [Ars];STD;1956-01-01 00:00:00;;2.0019889604006065;45.60026860533716
P302000101;La Vézère à Bugeat [EDF];STD;1933-01-01 00:00:00;;1.9218397982752948;45.600910089792414
P303101001;La Vézère à Lestards [Monceaux];STD;1965-01-01 00:00:00;;1.8381648565221393;45.57623539794651
P310101001;La Vézère à Peyrissac;STD;2008-06-27 00:00:00;;1.7069824805905602;45.500639481836686
P313102001;La Vézère à Uzerche;STD;1900-01-01 00:00:00;;1.5657722943782628;45.427857200074236
P313102002;La Vézère à Uzerche - aval;STD;1900-01-01 00:00:00;1998-01-01 00:00:00;1.5645611102266213;45.42721127679448
P316401001;Le Bradascou à Uzerche [Pont-Vieux];STD;1970-06-01 00:00:00;;1.5572506677448594;45.43044970138451
P319431001;La Brézou à Vigeois [Pont de Bleygeat];STD;1951-01-01 00:00:00;;1.517187187510676;45.36052591785499
P320101001;La Vézère à Voutezac [Le Saillant];STD;1900-01-01 00:00:00;;1.4637933798098504;45.28487530528405
P320102001;La Vézère à Saint-Viance;STD;1965-10-01 00:00:00;2018-01-01 00:00:00;1.4511557078909083;45.21766015227519
P323401001;La Loyre à Voutezac [Pont de l'Aumonerie];STD;1967-12-01 00:00:00;;1.4151434478814642;45.30611754188023
P324501001;Le Mayne à Saint-Cyr-la-Roche;STD;1967-12-01 00:00:00;2001-04-04 00:00:00;1.3967045270194043;45.27052344256759
P326431001;Le Roseix à Vars-sur-Roseix;STD;1967-12-01 00:00:00;;1.3806514367524432;45.26200638367201
P327401001;La Loyre à Saint-Viance [Pont de Burg];STD;1956-12-01 00:00:00;;1.4380115434593506;45.217900415563435
P332251001;La Corrèze à Saint-Yrieix-le-Déjalat [Pont de Lanour];STD;1948-01-01 00:00:00;;1.964731637116878;45.468505878630175
P335251001;La Corrèze à Corrèze [Pont de Neupont];STD;1935-01-01 00:00:00;2018-01-01 00:00:00;1.890516215235508;45.37666140689605
P335252001;La Corrèze à Corrèze;STD;1989-01-01 00:00:00;;1.880202646590309;45.37231724694338
P346401001;La Vimbelle à Bar;STD;1961-01-01 00:00:00;1998-01-29 00:00:00;1.7949231691329819;45.318380886789356
P350251001;La Corrèze à Tulle [Pont des soldats];STD;1956-01-01 00:00:00;;1.7793454547829315;45.27492286360351
P361401001;La Montane à Eyrein [Pont du Geai];STD;1957-01-01 00:00:00;;1.9390090209295712;45.34237973213558
P367401001;La Saint-Bonnette [La Montane] à Laguenne;STD;1966-01-01 00:00:00;;1.765530559675482;45.25080780331514
P384010101;La Roanne à Dampniat - Les Rasclies;STD;2013-01-01 00:00:00;;1.65388661711104;45.168892615744554
P384010102;La Roanne à Dampniat;STD;1961-01-01 00:00:00;2004-07-05 00:00:00;1.639808592445263;45.17716908041536
P392252001;La Corrèze à Brive-la-Gaillarde - Pont du Buy;STD;1900-01-01 00:00:00;;1.5405795963770923;45.1641184551505
P392252002;La Corrèze à Brive-la-Gaillarde - Le Prieur;STD;1918-01-01 00:00:00;2016-02-22 04:50:00;1.5019448590717996;45.162192646616624
P399401001;Le Maumont Blanc à Ussac [La Chanourdie];STD;1971-01-01 00:00:00;;1.4888354094130358;45.18846592147603
P400101001;La Vézère à Larche;STD;1960-01-01 00:00:00;;1.4157847869386537;45.12333116775399
P400101002;La Vézère à Larche - Capteur débitmétrique;DEB;2019-12-31 00:00:00;;1.4157847869386537;45.12333116775399
P401501001;La Couze à Chasteaux [Le Soulier];STD;1970-09-01 00:00:00;;1.4685337616725276;45.09471843482179
P401551001;[Le Sorpt] à Chasteaux [Roziers];STD;1981-04-01 00:00:00;1994-01-03 12:00:00;1.4700908061535953;45.087066999508146
P411401001;Le Cern au Lardin-Saint-Lazare [Rispe];STD;1965-08-01 00:00:00;;1.2020986936423776;45.13496031920485
P413501001;Le Coly à Condat-sur-Vézère [Pont de Bouch];STD;1965-08-01 00:00:00;;1.2573520361801094;45.10421639835415
P413511001;La Chironde à Saint-Amand-de-Coly [La Reynie];STD;2010-06-03 00:00:00;;1.2673770919067946;45.04786840242128
P416101001;La Vézère à Montignac;STD;1898-01-01 00:00:00;;1.161414863155791;45.06507374020397
P416101002;La Vézère à Montignac - Le Pertuis;STD;2000-07-07 00:00:00;2016-01-01 00:00:00;1.1664643264403851;45.066498905950624
P425401001;La Grande Beune à Tamniès [Moulin du Maillet];STD;2010-06-02 00:00:00;;1.1335325679415669;44.958389900283606
P427101001;La Vézère à Campagne;STD;1967-06-01 12:00:00;;0.9590763178706155;44.903707851641904
P500000201;La Dordogne à Alles-sur-Dordogne;STD;2016-12-02 09:00:00;;0.86760057272953;44.88006704512518
P504401001;La Couze à Bayac;STD;2010-06-01 00:00:00;;0.7301019276031513;44.80419503708976
P514001001;La Dordogne à Bergerac;STD;1958-08-29 00:00:00;;0.4825181687281541;44.84956404985715
P524401001;Le Caudeau à Lembras;STD;2010-06-11 00:00:00;;0.5487860046137294;44.88544819735776
P532001001;La Dordogne à Lamonzie-Saint-Martin;STD;2008-01-31 00:00:00;;0.35734197505336496;44.854679876427944
P540401001;Le bras du ruisseau l'Eyraud à la Force - Bitarel;STD;1966-12-02 00:00:00;2010-01-05 00:00:00;0.36642908137143143;44.88955402192659
P540401002;Le bras du ruisseau l'Eyraud à la Force - La Farganière;STD;2009-12-01 00:00:00;;0.36236483187720253;44.88693334341785
P555001001;La Dordogne à Pessac-sur-Dordogne;STD;1993-04-01 00:00:00;;0.07803544322591563;44.821233448619
P568561001;Le ruisseau du Courbut à Ruch;STD;1966-04-28 00:00:00;1997-04-30 10:00:00;-0.03372351567502429;44.77045322238966
P571501001;Le ruisseau de l'Engranne à Baigneaux;STD;1966-04-14 00:00:00;;-0.17620309874015985;44.72491351517962
P571521001;Le ruisseau de Gourmeron à Martres [Boissonneau];STD;1966-05-03 00:00:00;1996-08-31 10:00:00;-0.15349490695501922;44.7112186117111
P577001001;La Dordogne à Libourne;STD;2006-08-25 00:00:00;;-0.24882517319351752;44.91291721987889
P600151001;L'Isle à Saint-Yrieix-la-Perche;STD;2002-07-11 00:00:00;;1.1710569863123625;45.5706129045844
P603152001;L'Isle à Jumilhac-le-Grand - Pont R 79;STD;2011-01-01 00:00:00;;1.0620722694022469;45.50421255117551
P603152002;L'Isle à Jumilhac-le-Grand;STD;1914-08-01 00:00:00;1937-03-04 00:00:00;1.0557973038120196;45.493556399205026
P604501001;La Valouse à la Coquille;STD;1970-11-03 00:00:00;1978-04-01 17:30:00;0.9833772055392884;45.53538014934187
P608151001;L'Isle à Corgnac-sur-l'Isle;STD;1957-01-01 00:00:00;;0.9494636630904397;45.37549296009846
P611401001;La Loue à Angoisse - Sarlande;STD;2010-07-01 00:00:00;;1.1237954075131742;45.432744222169
P613402001;La Loue à Saint-Médard-d'Excideuil - Excideuil;STD;1900-01-02 00:00:00;;1.060170944029224;45.337211719901724
P613402002;La Loue à Saint-Médard-d'Excideuil;STD;1966-10-01 00:00:00;;1.068255066245532;45.34420595809733
P616151001;L'Isle à Mayac;STD;1969-01-01 00:00:00;;0.9364234342553533;45.282566266658826
P616151101;[l'Isle] à Escoire;STD;1966-01-01 00:00:00;;0.8383581784414448;45.21241749849262
P620251001;L'Auvézère à Benayes;STD;1986-11-01 00:00:00;;1.4755444960476294;45.51664884948868
P622251001;L'Auvézère à Lubersac;STD;1995-01-01 00:00:00;;1.3607133275781487;45.44177180293831
P634251001;L'Auvézère à Cherveix-Cubas;STD;1956-01-01 00:00:00;;1.1272659248248529;45.297841086358595
P636251001;L'Auvézère à Tourtoirac;STD;2001-10-22 00:00:00;;1.05867042706483;45.27146082998631
P638251001;L'Auvézère au Change [Aubarède];STD;1964-01-01 00:00:00;;0.8786095812495502;45.1947870693421
P644000101;[La Source du Toulon] à Périgueux;STD;2010-08-31 00:00:00;;0.6988463657438592;45.19969154262963
P646000101;[La Source des Moulineaux] à Razac-sur-l'Isle;STD;2011-08-23 00:00:00;;0.6105516137167321;45.175372811340104
P700151001;L'Isle à Bassillac [Charrieras];STD;1963-01-01 00:00:00;;0.8043288845375672;45.202800028670005
P704151001;L'Isle à Périgueux;STD;1900-01-01 00:00:00;;0.7010629751248642;45.18502975525934
P704151002;L'Isle à Périgueux;STD;1901-10-01 00:00:00;1965-12-31 00:00:00;0.7007053807490139;45.184743142578284
P712151001;L'Isle à Mussidan;STD;1966-01-01 00:00:00;;0.369674648178594;45.03829793049974
P714401001;La Crempse à Issac [Moulin de Lousteau];STD;2010-05-18 00:00:00;;0.4261576804841294;45.015817362848686
P718152001;L'Isle à Saint-Laurent-des-Hommes [La Filolie];STD;2002-01-12 00:00:00;;0.24678313282899325;45.02991186117165
P718152002;L'Isle à Saint-Laurent-des-Hommes [La Filolie] - Bénévent;STD;1932-01-01 12:00:00;2003-02-27 00:00:00;0.24741831668585879;45.02784642448944
P725000101;[Rivière la Pude] à Nanteuil-Auriac-de-Bourzac;STD;2012-06-15 11:20:00;;0.2973701208662183;45.38257508289427
P726151001;L'Isle à Abzac;STD;1966-01-01 00:00:00;;-0.12606156299146176;45.02191987117928
P727000101;La Sauvanie à Allemans;STD;2013-01-01 00:00:00;;0.3034943899467838;45.30393373314591
P801251001;La Dronne à Saint-Pardoux-la-Rivière [Le Manet];STD;1966-11-25 00:00:00;;0.7510934325363029;45.51460149083042
P802251001;La Dronne à Champagnac-de-Belair;STD;1987-12-04 00:00:00;1991-04-24 15:30:00;0.6960259395480417;45.40677089743322
P802252001;La Dronne à Saint-Pardoux-la-Rivière;STD;1972-01-01 00:00:00;;0.748124274413614;45.49209320876657
P807401001;La Côle à Saint-Jean-de-Côle;STD;1986-12-09 00:00:00;;0.836055896535627;45.42163280362493
P810251001;La Dronne à Brantôme [Pont des Roches];STD;2001-08-31 00:00:00;;0.6816686601196601;45.36433351500743
P810252001;Le bras de la Dronne à Brantôme;STD;1973-01-01 00:00:00;;0.6487070972807801;45.36261929587657
P816251001;La Dronne à Ribérac;STD;1972-01-01 00:00:00;;0.3423365885792213;45.256247495045386
P816252001;La Dronne à Villetoureix;STD;1987-09-28 00:00:00;;0.35886271108267137;45.26013490038654
P817000101;L'Isle à Savignac-de-l'Isle;STD;2024-02-06 15:40:00;;-0.2333182900041809;44.98688805658032
P820401001;La Lizonne aux Graulges [Puyrenier];STD;1972-01-27 00:00:00;1981-01-03 12:00:00;0.4480041234908406;45.491174690355436
P821501001;La Belle à Mareuil;STD;1972-01-27 00:00:00;;0.46658054215412553;45.44788259061126
P828401001;La Lizonne à Saint-Séverin [Le Marchais];STD;1985-06-03 00:00:00;;0.26345713577433333;45.296167038670916
P831251001;La Dronne à Aubeterre-sur-Dronne;STD;1910-01-01 00:00:00;;0.1749501985494204;45.27001731429819
P831252001;La Dronne à Bonnes;STD;1964-01-01 00:00:00;;0.15152162611037528;45.23832866691737
P839431001;La Tude à Médillac [Pont de Corps];STD;1969-02-01 12:00:00;;0.028155676588141786;45.22043653649782
P846251001;La Dronne à Coutras;STD;1966-01-01 00:00:00;;-0.13225232417042873;45.04195726595786
P846252001;La Dronne à Coutras [aval];STD;2004-08-31 00:00:00;;-0.13336482060898008;45.03867300836055
P916000101;La Dordogne à Bayon-sur-Gironde - Bec d'Ambès;STD;2000-01-01 00:00:00;;-0.6035536595647358;45.04050297946904
P927401001;Le ruisseau de la Saye à Périssac;STD;2002-02-08 00:00:00;;-0.2912868561015739;45.01366787455688
P931501001;La Barbanne à Puisseguin [Moulin de Bassat];STD;2000-07-20 00:00:00;2005-01-05 10:00:00;-0.059420481814708374;44.92517968792219
P941401001;Le Moron à Saint-Christoly-de-Blaye;STD;1972-12-01 00:00:00;1990-06-19 00:00:00;-0.47908272187691386;45.13877225950305
P943511001;Le ruisseau de Bourdillot à Pugnac;STD;1972-12-15 00:00:00;2001-01-01 00:01:00;-0.4814871705971539;45.08807246198879
Q000002001;L'Adour à Campan [Payolle];STD;2000-01-01 00:00:00;;0.2779808030825352;42.943476182665655
Q000002002;L'Adour à Campan [Payolle];STD;1910-01-01 00:00:00;1948-01-01 00:00:00;0.27336727409955525;42.945734769409235
Q001501001;L'Adour de Gripp à Bagnères-de-Bigorre [La Mongie];STD;1924-05-01 00:00:00;1969-01-01 00:00:00;0.1746065958506685;42.91023893807025
Q001503001;L'Adour de Gripp à Bagnères-de-Bigorre [Pont du Tourmalet];STD;1921-12-23 00:00:00;1942-01-05 00:00:00;0.2005327475374707;42.9254955137843
Q001505001;L'Adour de Gripp à Campan [Pont de Caragnas];STD;1920-01-01 00:00:00;1949-01-01 00:00:00;0.2205777234825132;42.94388716773845
Q010001001;L'Adour [Adour seul] à Asté [Pont d'Asté];STD;1912-01-01 00:00:00;;0.16356819169172862;43.03737449674222
Q010002001;L'Adour [total (1950 à 1984)] à Asté [1];STD;1910-09-01 00:00:00;1984-01-01 00:00:00;0.1643924307953238;43.0365772631519
Q010003001;L'Adour à Bagnères-de-Bigorre;STD;1993-11-08 00:00:00;;0.15526624223868948;43.06126544827311
Q010511001;L'Adour [Canal d'Asté] à Asté [Canal d'Asté];STD;1951-04-01 00:00:00;;0.16483192301528157;43.03762379160548
Q011501001;La Gailleste à Pouzac;STD;1910-09-01 00:00:00;1945-01-01 00:00:00;0.13449454213877873;43.08044231176843
Q011571001;L'Oussouet à Trébons;STD;1975-10-01 00:00:00;;0.10298470691901988;43.090093316410396
Q012005001;L'Adour à Montgaillard;STD;1968-10-01 00:00:00;1982-01-01 00:00:00;0.10934425889387334;43.125266390379906
Q012006001;L'Adour à Tarbes - Ancienne;STD;1968-10-01 00:00:00;1979-01-01 00:00:00;0.08318931158276127;43.23962984431334
Q012006002;L'Adour à Tarbes;STD;1981-12-01 00:00:00;;0.08868503398070973;43.231731004877105
Q012501001;L'Adour [prise sur l'Adour] à Hiis;STD;1986-06-15 00:00:00;;0.09729743025115177;43.13955941130921
Q013003001;L'Adour à Maubourguet;STD;1992-01-01 00:00:00;;0.03554218744172819;43.470656273054736
Q021401001;L'Echez à Louey;STD;1968-11-01 00:00:00;;0.02219076765185976;43.175521765090245
Q022402001;L'Echez à Bordères-sur-l'Échez;STD;1968-10-01 00:00:00;;0.04500000542731042;43.259042899714366
Q022403001;Le canal du Moulin [L'Echez] à Maubourguet;STD;2000-01-01 00:00:00;;0.029703558145772975;43.46570671325931
Q022501001;La Gespe à Tarbes [Route de Lourdes];STD;1986-06-15 00:00:00;;0.05499409048860542;43.216477850764576
Q022501101;L'Echez à Tarbes;STD;1992-05-15 00:00:00;;0.04867491791712797;43.23728754953399
Q028003001;L'Adour à Estirac;STD;1968-10-01 00:00:00;;0.028681144128225797;43.49816245094772
Q028003101;[Canal de Sombrun] à Maubourguet [Prise];STD;2019-02-14 00:00:00;;0.030040433172665432;43.47499702936571
Q035401001;L'Estéous à Estirac;STD;1968-10-01 00:00:00;1975-01-01 12:00:00;0.03960075981738117;43.50682527488202
Q036001001;L'Adour à Hères [Ju Belloc];STD;1998-04-01 00:00:00;;0.0001187677817803;43.56268869924106
Q036001101;Le canal d'Alaric [Restitution] à Tieste-Uragnoux [Moulin des Charrutots - R-Alaric];STD;1996-11-15 00:00:00;;0.014416982159611793;43.552269382854654
Q036001201;Le canal de Cassagnac à Tieste-Uragnoux [Prise - Moulin des Charrutots (TC)];STD;1996-11-08 00:00:00;;0.014287487429334118;43.552616967279135
Q036001301;Le ruisseau du Vieil-Adour à Estirac [Prise];STD;2019-02-12 00:00:00;;0.02739380986864546;43.49937863188146
Q036001401;[Le canal de Sombrun] à Estirac [Restitution];STD;2019-02-12 00:00:00;;0.02475322723490477;43.498591422628124
Q041401001;Le Louet à Sombrun;STD;1968-10-01 00:00:00;;-0.023740050602493318;43.48135305949375
Q043501001;Le ruisseau de Layza à Villefranque;STD;1968-10-01 00:00:00;;0.012483346517835725;43.49879773301544
Q045001001;L'Adour à Cahuzac-sur-Adour;STD;1973-01-01 00:00:00;;-0.019904930557473884;43.6410915022397
Q045001101;Le canal d'Alaric [Restitution Adour] à Izotges;STD;1998-06-04 00:00:00;;-0.01639675225786939;43.64365682731016
Q052252001;L'Arros à Gourgue;STD;1968-10-01 00:00:00;2015-01-01 00:00:00;0.2592334145513297;43.131531910505444
Q052253001;L'Arros à Tournay;STD;1992-01-01 00:00:00;;0.24110741585737633;43.184080203913425
Q055401001;L'Arrêt-Darré à Vielle-Adour;STD;1968-10-01 00:00:00;;0.15281278092954595;43.140329204082285
Q061251001;L'Arros à Juillac;STD;1966-01-01 00:00:00;;0.10865280409735596;43.545043423154766
Q061252001;L'Arros à Villecomtal-sur-Arros;STD;1921-08-01 00:00:00;1945-01-01 00:00:00;0.19697911859954906;43.4009982583213
Q061253001;L'Arros à Villecomtal-sur-Arros [RN21];STD;1992-01-01 00:00:00;;0.1968448667640537;43.40121983253869
Q061391001;Le ruisseau de Larté à Ladevèze-Rivière;STD;1968-10-01 00:00:00;1975-01-01 12:00:00;0.09840463448603322;43.54552613946538
Q064402001;Le Bouès à Miélan;STD;1992-01-01 00:00:00;;0.29136306854945554;43.42615743459002
Q065000301;Le Bouès à Marciac;STD;2018-01-01 00:00:00;;0.16046960271001903;43.529666071366506
